amount,frequency_last_24h,wallet_age_days,is_fraud
803.260781980095,3,320,0
593.2244098545607,5,187,0
158.82680749401604,4,249,0
446.08043986173215,4,127,0
223.90498778991102,5,88,0
48.02536730332661,2,45,0
1246.3499217688206,7,282,0
73.56522440976002,3,246,0
1500.2453265613813,5,218,0
295.3005063954361,6,15,0
102.36514095673292,8,256,0
390.33492307586823,5,314,0
1031.5708971410293,3,177,0
658.8038895652369,3,335,0
821.3969130368787,5,215,0
537.6188575852013,7,25,0
589.2769180707661,5,324,0
945.8859940251398,5,292,0
143.61975777006006,10,117,0
336.1088330856207,2,80,0
125.00656455306117,6,175,0
2197.7792087026646,7,232,0
1441.7318936602073,4,315,0
20.112550602689545,11,40,0
611.3657815978645,5,171,0
1296.7917787376277,4,117,0
99.57641269392501,1,184,0
419.60145882295114,11,81,0
1235.4326320627652,3,71,0
17.267761772105906,2,140,0
597.7052284464427,7,193,0
176.4474823726064,5,171,0
1291.124335677838,1,101,0
1771.2349613111267,6,70,0
1443.5868406204872,4,174,1
321.4307025992291,9,189,0
990.4053533676791,4,215,0
930.7136366495395,9,25,0
192.1702607597672,5,89,0
882.7987706973266,2,131,0
18.85489763445486,8,196,0
453.50432014390344,2,319,1
130.68812059864285,7,286,0
64.23888373582203,9,225,0
40.03767165219137,3,349,0
595.8389748441185,3,334,0
207.6630065342835,6,341,0
645.0682186101889,7,327,0
33.794967744737164,2,149,0
189.3801907088391,9,71,0
387.71175720002475,5,129,0
782.0486666689937,5,290,0
191.9148035200795,3,87,0
491.6045432010813,6,18,0
1085.680829362135,6,43,0
478.3782545360431,4,76,0
132.60782148292475,6,334,0
12.351706872077612,8,41,0
1020.4908431870907,4,362,0
10.749432080130656,6,280,0
1038.5288833020852,4,280,0
376.3818602347772,9,259,0
1398.9959213963314,5,329,0
801.6862615115626,7,24,0
3091.097205423663,2,296,0
215.93930842414187,4,327,0
728.762629555729,4,109,0
257.02450131147043,7,359,0
326.84365214259566,3,289,0
493.7664538140577,4,318,0
1034.457032016195,3,341,0
2070.198518420654,3,317,0
731.0985551696125,2,349,0
270.44209679557093,10,27,0
273.5347879095121,3,126,1
668.9088879868328,2,316,0
136.41456002979714,6,170,0
58.53333479033074,4,47,0
218.95966579705825,6,343,0
169.304553208913,2,181,0
175.70734486615277,4,73,0
133.03058297974837,9,122,0
21.502390468673664,10,353,0
9.01780141597453,5,186,0
2199.988989556151,2,324,0
279.109873446051,3,319,0
242.5193637276589,7,82,0
569.1663243132235,6,30,0
123.11262797046666,4,281,0
1497.478126869888,2,121,0
771.6963909377931,7,353,0
46.83181932050348,6,355,0
270.2823870166949,7,106,0
1056.4714800704267,7,312,0
1447.7808015604162,3,130,0
314.99372155069614,3,205,1
475.19708628821826,4,53,0
91.38119462839927,5,297,0
2364.7223430464064,2,279,0
131.76908250884165,4,189,1
1430.004665746944,7,215,0
524.4065297342801,5,31,0
467.911111436097,6,258,0
359.42587629622057,4,60,0
131.1175140259813,9,78,0
97.11288501168363,2,23,0
124.54244931025337,6,185,0
103.16673177727509,4,35,0
756.1203787863983,3,1,0
215.48782053653719,6,105,0
29.79150416638424,7,176,0
1738.5421082633873,8,49,0
1076.1604850130002,9,168,0
1313.8272769033772,5,318,0
2640.0248845248534,4,271,1
95.51684828809266,3,158,0
252.29092744694037,7,21,0
709.9017377406353,4,105,0
595.3977012106687,8,290,0
83.55644239675343,8,121,0
845.9565014931576,1,192,0
127.08533362029314,5,229,0
126.68387698482152,4,181,0
384.98649214541854,3,352,0
449.39726209345946,2,225,0
433.8529227647337,8,234,0
47.97295148550687,8,266,0
1049.6624056457117,3,346,0
154.35074883350777,4,314,0
69.35233048470016,12,218,0
1097.9790492400168,3,211,0
1557.8381763766395,3,99,0
990.7133922374811,4,109,0
829.0937348668061,3,345,0
532.45625059931,4,253,0
400.2073907849494,6,12,0
45.5024483761754,4,118,0
262.5072499551324,3,88,0
233.15603931530808,8,344,0
150.38621173814224,2,209,0
642.6277899985342,3,130,0
342.4662419588268,7,329,0
42.25972361777927,3,183,0
124.34813059020823,7,83,0
574.8350637986244,5,254,0
39.592420097456156,2,5,0
952.5993115221024,9,303,1
341.7435221560392,4,24,0
327.5275687177955,3,121,0
448.7440382940374,1,95,0
870.5739564722384,2,224,0
213.70906697260762,6,239,0
566.6269489614256,10,227,0
417.0466705174868,6,142,0
155.32407280053536,6,51,0
1054.455717720179,2,145,0
798.3250668763662,4,338,0
537.133284692438,5,328,0
950.5028592708032,8,307,0
1009.810319110265,5,52,0
616.1226604546555,3,12,0
907.0434253104662,1,337,0
597.7898321859919,7,95,0
569.9371458644324,7,129,0
481.9682095110941,4,11,0
698.6101958130321,4,272,0
86.3470877306395,4,357,0
1063.7731590260767,9,92,0
1027.2516610714677,1,9,0
14.841755771511007,3,123,0
873.8236881376569,4,264,0
68.98195370187781,3,281,0
204.0734912546543,3,119,0
680.3294015803708,8,190,0
87.6292173647816,11,279,0
851.7837110792861,4,300,0
892.2951485061119,2,56,0
354.0976526547985,3,196,0
3.2031743087075832,4,23,1
169.16367135592756,2,265,0
479.7647471818692,7,245,0
1986.581733987204,2,260,1
499.5828745445317,11,231,0
150.41984850505852,5,210,0
502.5687639707752,5,162,0
388.2485033888357,4,354,0
756.7126150647327,4,170,0
56.57350864791453,4,339,0
715.7042403682415,3,290,0
389.6430095349447,5,227,0
1648.3106388838328,9,361,0
209.1780449945556,5,363,0
500.68184867251153,2,43,0
1344.3304877842756,6,195,0
54.076498832637306,7,12,0
1384.1269634193843,5,272,0
582.1929417789845,7,62,0
35.12382514555415,7,17,0
179.02620821411992,8,271,1
615.7954975606563,7,26,0
34.86296369738066,3,45,0
436.3408645474819,4,145,0
212.2345657556806,4,65,0
484.9980952374174,3,350,0
23.410619638977423,7,286,0
1026.0564224384564,7,68,0
1815.0971875721707,3,362,0
1734.9178322458754,7,300,0
692.451328480615,8,96,0
69.68059941690288,3,60,0
709.9528655801801,4,257,0
12.447111141255657,7,19,0
11.185973867236932,1,33,0
195.4928851086151,4,91,0
335.34383746084006,2,238,0
735.7244612919284,2,24,0
574.8928634454095,5,227,0
295.20749369785426,6,339,0
159.84558127920351,5,265,0
2925.7643808284897,4,6,1
277.7208950550171,5,58,0
300.18102421227144,7,100,0
89.33839622727785,4,122,0
791.9083503186541,2,357,0
591.5661190182869,9,157,0
124.72426472658799,4,201,0
42.98652845118935,3,225,0
570.4979103686202,4,267,0
531.3975472115715,4,151,0
159.59292433686983,6,257,0
1506.5772031925546,4,81,1
81.88214159732543,6,100,0
283.11173625170585,9,105,0
1437.7842163998273,3,252,0
272.12857134677506,3,133,0
508.7825088650514,8,99,0
253.4121515045698,6,178,0
160.25086503344062,1,265,0
2066.885264565887,7,132,0
263.2522879227116,5,199,0
1122.6262534240661,7,193,0
130.65290624194523,5,208,0
119.83004068942896,2,57,0
15.8145245477775,6,262,0
527.2979294379948,7,230,0
229.8495270861007,5,142,1
998.8690294133968,6,63,0
320.4765573514068,5,118,0
1724.0411706004004,6,321,0
102.6060891304192,3,308,0
1014.8427523649552,4,321,0
749.3886523371488,5,245,0
736.8460219450182,8,356,0
931.4663054072945,10,136,0
715.6960563018635,5,96,0
492.0443752117819,3,225,0
70.34699296379124,7,8,0
16.533456674992856,2,14,0
1268.191650907132,6,24,0
479.4038447153901,6,192,0
796.1362694658197,6,241,0
328.4291801348973,5,349,0
62.389582087004015,0,25,0
66.8718745581692,6,129,1
578.4894074723557,4,87,0
281.32785996209515,6,233,0
111.89983744581806,3,289,0
338.23800670466545,6,56,0
33.18152539672983,3,190,0
436.1027161624753,5,28,1
156.6663983062287,2,29,0
798.6536450159809,4,279,0
185.7941985900969,7,172,0
303.68675459765626,6,38,0
5.8442930254654515,7,299,0
37.60261115334893,6,266,0
249.1962485428586,2,27,0
326.90442439000634,0,136,1
458.1710517459567,4,236,0
172.4173575372291,5,245,0
593.692057194593,2,85,0
983.4937522015512,3,13,0
756.7253193487854,6,58,0
20.212508198851577,9,259,0
327.4509207510541,6,100,0
55.42677540477307,4,104,0
138.5656413923591,2,261,0
2158.5913276147166,6,278,0
76.86445108652931,7,66,0
345.4629781045037,2,89,0
481.3712174806433,6,296,0
606.1116574288691,8,88,0
410.0912120190553,4,5,0
4.9094476922816135,6,144,0
197.60491799893006,6,117,0
364.60654678634165,1,271,0
45.98445855202536,7,205,0
215.8739455418413,6,75,0
16.883422852762028,5,80,0
40.91884480404362,3,18,0
252.85542676779744,7,217,0
71.1942529623307,4,102,0
419.1337019590604,2,132,0
584.729281579217,7,309,0
806.1878595553796,5,58,0
111.6656871289236,8,112,0
91.65056756753847,7,85,0
55.22440864253784,5,331,0
505.8920573520652,4,314,0
612.8974697557998,3,116,0
16.047873368016056,9,315,0
1376.0970272244545,4,162,0
26.685242839504017,8,286,0
389.675444047811,4,324,0
617.3200020306195,2,206,0
1023.8517762273805,2,331,0
626.0337364360131,5,68,0
809.057936298363,8,248,0
207.3413745732168,5,57,0
843.2272846739617,6,165,0
41.75322487908133,3,166,0
1126.025159392608,5,297,0
396.58584143946473,8,4,0
849.9488048327594,4,295,0
301.0304859675232,5,106,0
515.8195008600444,1,108,0
373.6989069793848,5,170,0
657.6189174934603,6,267,0
42.57744994447808,3,267,0
31.12501565950754,6,54,0
141.9135787699582,5,166,0
86.90574325757503,5,254,0
1027.017778501199,6,276,0
123.72707909027697,6,154,1
1862.0514047170466,7,128,0
205.41156216571466,6,76,0
100.51855198942644,5,221,0
779.6065487971737,6,270,1
537.5081026707593,6,123,1
344.7725543617169,5,25,0
405.2491495578103,10,106,0
635.0594698644832,4,106,0
129.67997284335337,8,103,0
2804.3156160238523,6,266,0
1840.3199889450475,4,14,0
525.3765450662784,5,133,0
111.28588923444667,4,22,0
570.0738976376844,6,75,0
37.468685917146644,2,285,0
15.56605826180974,2,244,0
148.98937656944827,9,256,0
310.52765093671945,1,146,0
1013.5099625954202,3,212,0
649.4514894089444,4,249,0
678.7689523746609,3,35,0
277.12178970370695,2,327,0
212.2742663447413,6,253,0
231.84282527364851,2,350,0
2197.0319457582523,7,260,0
20.467871021964335,10,307,0
1008.8214958778694,1,350,0
432.1758706763312,2,286,0
288.6745405173298,4,350,0
645.9607837444353,4,181,0
333.41715179960704,8,210,0
1033.4531706338835,6,110,0
1154.8142398101872,2,330,0
273.8493506770124,6,142,0
162.05395354257095,8,164,0
448.6735609704546,8,87,0
1217.2779697617996,2,140,0
118.28044947501228,5,332,0
487.71072884978776,4,162,1
499.23900011277175,3,26,0
660.4650075634278,8,134,0
70.53281485133022,3,357,0
629.082454563555,7,115,0
1198.6266031446225,2,181,0
99.03228039007229,1,362,0
135.60479584358097,5,359,0
1777.0885194307557,4,147,0
99.82152737757895,4,360,0
963.394883878329,4,215,0
338.91047127677456,3,77,0
141.99848499718524,0,95,0
1023.0030008724244,2,218,0
294.66866277997786,3,363,0
361.61493455055904,4,52,0
222.54497958890394,2,274,0
449.4106713425393,6,175,0
89.27864880881569,5,313,0
248.03545318173678,1,33,0
1743.579020910572,8,360,0
149.2929402120031,6,132,0
534.6286922585514,1,275,0
196.66210219446353,9,7,0
742.4458453535825,3,227,0
70.13338980506838,9,255,0
1750.3052272122,4,282,0
302.37546108236893,3,236,0
134.6267717488601,7,343,0
38.16886127796854,5,354,0
93.01897005229696,6,184,0
366.74917271479075,3,199,0
205.4925399025833,7,203,0
882.7049420610788,5,136,0
281.8385953427962,8,288,0
142.9846184879255,7,290,0
480.0494582867339,3,146,0
613.4113034796725,5,207,0
91.3859738429234,9,55,0
91.73263506538035,5,299,0
18.680364004741367,6,250,0
666.665060394917,4,275,0
545.0312625735495,6,205,0
321.8270848176464,6,313,0
929.496245338075,5,192,1
819.0991605846757,6,336,0
440.1655068179608,4,2,0
1013.5053132645013,4,185,0
115.23592518528677,7,162,0
59.34651069514229,7,49,0
157.18390286405395,5,90,0
29.390553364981354,3,251,0
378.75702141697195,3,22,0
1379.1906027009832,3,212,0
20.069208204691115,2,234,0
65.11693999155838,6,172,0
300.92162415096544,3,91,0
1358.1043269379973,3,163,0
190.0128055283935,11,285,0
353.8612518856726,4,6,0
21.23086650052585,10,244,0
80.28582566820947,8,341,0
2157.3755422666895,3,159,0
1677.9021539099544,7,123,0
2.476111486913808,5,360,0
1516.3203993394077,3,188,0
509.60480678425046,5,14,0
1012.1672834882554,6,70,0
303.2461345460047,5,139,0
362.41803434888556,5,358,1
335.54274975443,2,325,0
549.6026185327917,6,79,0
75.2087271047286,5,294,0
15.215990459985635,4,318,0
184.03404400689044,7,80,0
609.8491737704197,5,146,0
112.73152721830517,6,225,0
559.5592046659896,6,227,0
1751.8151951146049,6,180,0
49.30319686089348,3,24,1
558.2895419522681,5,99,0
293.26891987858676,4,270,0
1013.0158110967582,8,94,0
97.4905495293219,3,280,0
589.8449381901769,2,269,0
910.4354307988228,1,147,0
1446.7161936901364,7,285,0
574.818117492311,3,22,0
343.7563063057698,2,2,0
480.96742777547075,4,103,0
1015.9164546839556,6,36,0
422.6945460345029,2,294,0
15.429158866952598,7,274,0
1336.4527536495864,4,51,0
584.8287680055752,10,143,0
564.2987719397445,8,17,0
121.46599900901198,6,77,0
537.7684968340444,7,278,0
250.3257824479294,3,123,0
526.6755678436183,4,346,0
56.35653439134802,8,174,1
536.2461592329283,5,132,0
3720.8614548522028,4,263,0
24.706499447150346,4,271,0
1889.9315562811144,5,208,0
261.2028412272986,5,296,0
1023.0167305078766,4,226,0
762.5150284671463,3,189,0
418.5275529632762,6,358,0
670.5633929263292,8,144,0
1053.98455047917,5,354,0
258.87503932435135,5,251,0
198.02961239550322,3,245,0
550.6981585861535,5,18,0
824.7289214855367,5,203,0
718.341684410256,10,204,0
799.2827382238877,4,2,0
285.98124837094326,4,54,0
851.4190531929316,9,166,0
64.03548132678573,5,353,0
393.16781417214145,4,329,1
2.887652758126927,2,143,0
196.21459547159392,4,92,0
228.21728131459307,4,8,0
252.2335175943337,5,252,0
594.4882510155721,2,100,0
245.96767135570323,8,39,0
297.73229278196425,3,136,0
135.60532436598896,5,362,0
233.6052002753381,4,50,0
128.91254876652442,5,83,0
38.00654412769361,7,254,0
462.4747976592281,6,196,0
551.6307375355345,7,27,1
483.1218650742091,3,77,0
311.3388075084737,8,294,0
238.84517238994997,3,255,0
995.1063609473774,6,21,0
366.0290274007968,6,218,0
326.1771957576247,6,45,0
12.988276971007236,3,182,0
208.70394070539882,1,286,0
239.1756824494026,6,351,0
254.4327570989996,5,144,0
433.95552743263534,2,52,0
381.35855217643444,4,251,0
468.12567913740986,10,106,0
723.8365643934405,3,297,0
838.2852007425824,11,199,0
633.1423719156954,2,337,0
1556.3993625021026,3,280,0
9.200422291350014,3,148,0
108.93995535625648,2,103,0
3.7958092657078444,3,2,0
521.3164632038759,6,256,0
1141.5410050332384,6,60,0
139.51467213888674,7,307,0
1308.8845831118595,3,91,0
31.07995096936032,5,101,0
1362.364461500059,2,114,0
216.6412396532692,5,262,0
53.47023069596843,4,54,0
332.6412744497058,1,188,0
148.37928153908595,3,27,0
167.647496295831,3,240,1
183.5718935806393,8,80,0
812.3415099827117,10,190,0
387.35356906913023,4,319,0
186.48034787672626,5,355,0
471.2323804772562,6,91,0
629.6558623240506,3,35,0
159.15587110402302,11,58,0
266.83316697955104,5,189,0
64.98947976070026,5,253,0
99.92678386106935,3,36,0
571.4668463130851,7,358,0
100.10328074182362,2,92,0
372.39224986605,5,56,0
617.2954997198427,4,67,0
56.51544176023521,6,313,0
418.8694362840734,4,169,0
148.23548004624206,5,287,0
1647.431485903963,3,131,0
330.38418566340357,5,166,0
819.9293587176796,6,52,0
399.5056249968056,3,152,0
22.19152463993306,7,105,0
501.4029917871762,4,92,0
1512.1002600623663,2,201,0
460.16421137691225,12,293,0
855.1511073538645,4,219,0
1077.9732650770165,2,67,0
129.4370329182501,7,169,0
119.15704709007788,1,305,0
472.0635323547652,0,28,0
264.68871616678865,3,288,0
915.8574910844619,10,355,0
1151.4081768564279,2,327,0
218.03023921175736,9,32,0
135.16380730422154,3,166,0
758.2596478962244,6,136,0
160.6580613670829,5,68,0
864.7144627595175,3,154,0
275.5966503777051,8,326,0
550.6327516026851,4,304,0
50.206008645562896,5,96,0
488.8960345326871,4,197,0
300.5280689813925,4,108,0
441.6800520333024,3,46,0
91.96995746157896,5,186,0
667.5606523742663,3,323,0
993.1471316059389,7,285,1
122.14516334426969,2,83,0
50.30510563140049,7,138,0
11.961229965786996,4,327,1
513.5713440247937,3,237,0
467.092486661959,3,321,0
395.59770669178283,8,145,0
131.9483314706444,10,278,0
247.8913325326026,5,100,0
451.288023769661,8,14,0
343.35085749595794,1,262,0
2202.566581690663,6,47,0
73.34580630766366,2,225,0
593.9587812102318,4,144,0
259.0248004051997,4,196,0
279.48266282585786,8,290,0
632.2114307095264,7,257,0
589.5362876599073,4,8,0
2369.693403932185,7,278,0
68.70906206829156,5,324,0
54.96862502032771,7,290,0
644.2913828367712,3,293,0
431.83362523399023,4,23,0
160.21329622501307,8,84,0
41.37534367389874,7,255,0
44.77543553195397,2,24,0
1123.0592562327945,2,325,0
106.51451592998201,6,336,0
195.3164964737904,8,316,0
128.51591504781663,4,38,0
219.2496174052104,6,221,0
35.97568036581492,8,214,0
366.0061610127674,6,333,0
35.00342318872068,4,85,0
805.611021079626,6,4,0
133.098653842103,6,195,0
388.2773455742973,4,114,0
1060.4614082448709,4,215,0
526.166020205132,5,336,0
380.66781628736584,9,141,0
196.02802124207304,5,167,0
202.4840506119234,6,287,0
553.5545752848681,9,335,0
2569.7483373536525,3,5,1
542.1168634826156,10,127,0
407.9777554839906,7,86,0
655.8727620964056,6,86,0
312.93646399120445,5,24,0
31.013421741608774,5,45,0
413.1071300719805,9,111,0
1580.6017136476676,7,290,1
96.36958147035176,7,185,0
585.599379234129,5,235,0
112.15567187112897,2,157,0
383.74971301322324,5,161,1
50.837241851180444,4,200,0
299.25582892294034,7,122,0
705.6283292712283,3,224,0
213.5268807427271,3,23,0
546.6806364380442,6,197,0
793.4713214581751,3,285,0
1309.8673463521045,5,6,1
133.7058438577778,3,308,0
254.8430664572674,8,345,0
82.6826726612014,3,89,0
2445.3274810240277,7,273,0
1308.6545485792863,5,284,0
388.2177993995614,6,265,0
922.6854960309859,4,115,0
367.98347764914314,6,124,0
488.5324243108654,7,260,0
46.674489771510906,10,169,0
703.8007175778695,7,36,0
68.31866761445356,6,229,0
874.5443674676696,4,134,0
761.6945335093326,6,244,0
616.7775345468045,2,65,0
18.415184025776558,2,237,0
180.57702002577508,3,3,0
152.66006958956373,9,37,0
223.2501310097585,4,109,0
45.86182028618882,7,250,0
1381.975650446037,8,3,1
403.4965093815908,6,235,0
182.2990609738011,3,251,0
252.90371555329955,6,143,0
296.3818011213151,3,248,0
458.88883511039603,7,56,0
362.5041260227198,6,61,0
1259.0785232588232,2,68,0
343.5462564603948,1,79,0
2424.1316326801175,2,327,0
953.3325566641402,5,196,1
116.91934191971593,4,195,0
1333.8997302944272,5,23,0
61.856389754971474,8,14,0
850.3647870053629,4,289,0
239.52080933354858,6,9,0
1051.761884121618,3,140,0
1012.6914595778134,4,242,0
819.7563291787237,8,253,0
780.3963467821305,5,227,0
181.69093479589338,7,95,0
42.19066460037473,2,179,0
257.9024823711498,5,3,0
95.29251168332878,10,184,0
593.641575488737,4,46,0
212.4002131065532,5,292,0
1856.7951510635414,3,141,0
512.1775572680622,3,13,0
864.3375877049688,8,186,0
71.08410438327972,3,85,0
990.3032716682255,7,43,0
1280.4007243080664,8,156,0
333.80007027412466,4,184,0
466.0232749124953,5,47,0
723.6803671659188,6,206,0
96.08815422728964,1,210,0
349.14627410819725,2,275,0
254.2999078347839,3,83,0
79.13105552263052,4,97,0
229.06474122836576,4,179,0
35.3036813520551,4,355,0
13.075439984406323,3,148,0
72.6090161642818,5,285,0
1649.9766699885538,5,72,0
398.73138327906145,2,217,0
1688.088915942053,6,209,0
283.2553955041249,3,321,0
186.84961416535202,4,294,0
352.7534873886499,3,124,0
289.47344531327417,6,350,0
55.837250299195965,4,156,0
511.97460219874637,1,33,0
121.69748099916534,9,269,0
483.25014225288186,7,216,0
525.1984196623098,5,101,0
82.45197577722321,4,180,0
31.656104475265693,2,127,0
758.7977466119651,4,333,0
307.90831104569315,5,169,1
29.961950051907927,4,305,0
2635.9659883683325,6,135,0
29.758540712211843,3,292,0
593.7795067500756,7,93,0
2057.6490388284765,5,221,0
136.67930847857352,6,155,0
76.72093061679247,7,280,0
64.70420301200468,2,199,0
180.68235297055492,6,337,0
53.26160177578075,4,241,0
589.0897349640917,6,98,0
32.15823189976354,3,250,0
356.0856262173184,6,105,0
2856.4399433999674,8,261,0
840.9243883383577,3,129,0
477.5410383099368,7,327,0
182.82441654349262,15,259,0
488.9445714095118,7,292,0
374.37377793976714,6,140,0
277.63558065834786,3,15,0
70.03946293017256,2,184,0
1088.4355299060237,5,16,0
298.7227648963911,6,221,0
108.22209103070679,6,63,0
229.24259169146762,4,241,0
267.32846731006697,1,279,0
878.7888755452666,6,333,0
661.4051614296391,8,257,0
733.3291630850958,2,185,0
5.546280010766932,2,76,0
269.0590132204877,2,27,0
328.25736051908035,5,25,1
9.68941973322315,7,342,0
150.42635201091315,7,62,0
714.162340857189,9,146,0
73.73385866694464,4,233,0
383.1925226324291,7,349,0
121.16437803844688,5,286,0
6.09741512438881,7,84,0
138.00948092514966,7,175,0
1862.227511571439,3,170,0
808.5765789807737,5,290,0
1604.1737750956167,5,4,1
334.572812055584,5,287,0
58.11872709759625,5,307,0
396.99173850084725,8,50,0
302.91381554346424,2,270,0
930.0954436999046,6,8,0
51.61615804331191,6,357,0
334.95086781492313,6,69,0
81.28809185896223,1,139,0
196.2812975068522,10,248,0
668.4799390123954,5,29,0
323.14909664580887,3,183,0
235.7129482107963,0,213,0
250.83077007928912,7,320,0
307.5810804584616,4,305,0
768.597100947232,6,19,1
1113.2042581618732,4,226,0
1554.27903151115,2,230,0
773.0048152278488,4,339,0
189.46531280202564,9,96,0
582.5919673405102,4,115,0
287.7737466824469,5,359,0
146.96452012448884,8,180,0
919.0218630952892,2,78,0
19.59205837187803,2,327,1
1160.181046520186,5,276,0
309.4629674196398,4,352,0
506.9538156672787,8,182,0
538.4556178581311,6,95,0
1127.4584490295103,9,86,0
506.22144600213556,7,95,0
475.872932055436,2,335,0
34.488600390952705,8,145,0
365.32902099460904,3,248,0
81.35888687831076,5,181,0
668.6259595713725,4,293,0
358.94736616271416,5,19,0
570.0731733357542,4,138,0
21.283059708177177,8,44,0
44.301967334239265,0,226,0
629.9601899914633,7,345,0
37.40721481731317,4,37,1
36.961463434506044,5,314,0
6.091190004897985,2,220,0
1567.5132431098946,3,128,0
668.7680215078304,3,143,0
217.89881786684958,1,183,0
175.8689906150494,3,43,0
215.16322533344004,4,210,0
745.0580998658252,4,48,0
541.4245088142517,7,312,0
102.40357755499981,9,220,0
95.64644072751095,1,196,0
51.78974559716974,3,172,0
539.8502050167564,5,237,0
722.7518996118579,1,175,0
153.97397477679513,3,32,0
10.583709225807564,5,224,0
42.872453728468045,7,54,0
1718.8275014186715,4,186,0
175.09428265181268,6,234,0
733.1520216520101,4,317,0
489.966252744019,3,231,0
240.5845779146629,5,110,0
115.13900947795176,4,100,0
64.70504452855059,4,200,0
477.2728142397403,4,211,0
745.0142791704588,5,221,0
516.2778167818544,4,325,1
377.8328138432362,8,150,0
21.42829365455452,3,163,0
1728.705764876777,5,143,0
801.5147244221799,4,258,0
173.2364643188236,3,245,0
1955.2702863586092,5,150,0
460.50290223474,5,112,0
436.64275102242516,5,99,0
689.3083141025072,2,103,1
835.0447669219384,4,211,0
534.2529453740248,4,12,0
68.53783099019248,7,226,0
206.44694615775413,2,301,0
1316.125753212103,3,148,0
127.19819393547196,4,179,0
232.74055470633985,5,7,0
282.8846133593655,7,152,0
289.3782704616665,5,323,0
474.58724027611595,3,70,0
1433.017691890098,2,353,0
137.67436213709323,5,53,0
64.77046900247618,7,162,0
109.99332594693239,5,93,0
1089.851540550276,5,151,0
518.9620405381139,7,58,0
168.3708889395092,7,196,0
846.2655938873602,10,325,0
987.9733695998477,4,208,0
937.0740639905378,4,303,1
1256.199771637116,0,299,0
145.3372862073077,3,62,0
703.3341104115277,3,195,0
308.5928539260571,2,55,0
922.5755435367258,9,363,0
651.8794009673784,8,49,0
749.0543769327965,8,106,0
533.7920953421046,4,78,0
97.66009881197293,10,284,0
393.7585120961023,3,57,0
2088.963297508473,2,169,0
1385.3996940037164,2,207,0
22.066723058793038,2,260,0
90.05090057537745,6,276,1
70.62557007634263,2,345,0
647.2769270301934,9,163,0
851.2848903479231,8,244,0
120.08850417502644,4,250,0
352.4608069197645,4,309,0
918.4925352389018,3,39,0
659.8818093235882,9,309,0
390.70207247689746,10,121,0
446.22325228501614,5,86,0
355.004825034203,5,99,0
176.58942500081025,9,246,0
416.22990373407777,2,348,0
583.7968155484062,5,208,1
1033.0570375537263,5,113,1
505.7010774374272,8,83,0
715.900189792763,6,65,0
87.21933524456189,6,1,0
309.537259333188,7,174,0
4.687716082228079,5,250,0
141.63183367893345,5,226,0
648.1568428056429,7,284,0
2402.4177204430694,4,84,0
52.223854855546385,4,239,0
256.65962836070963,6,28,0
804.8964094508741,6,287,0
114.10043063078187,4,328,0
404.9359561738078,3,304,0
660.3868412840678,3,282,0
478.5374185823829,10,183,0
104.14270031672503,6,345,0
219.55068526149535,6,135,0
765.7566874469937,4,361,0
403.9721675980882,1,57,0
2.621667917122488,5,115,0
715.6265334138119,7,186,0
17.974938655777102,4,1,0
684.686730676522,3,338,0
113.12453432593608,5,29,0
1585.9183597798929,7,232,0
229.3860706448017,9,150,0
197.9541721516782,2,190,0
80.60580416755946,6,270,0
182.3565931744286,2,248,0
1046.3678060883194,3,327,0
2804.373115354528,5,195,0
229.67788413439004,3,255,0
297.65703025518474,4,79,0
640.1946856224548,5,363,0
1086.637839731507,4,98,1
449.52551433930836,5,150,0
248.40029972796574,2,274,0
266.0432215751686,4,302,1
594.7361343779222,5,338,0
1.6117266761173126,6,123,0
483.25195944629263,10,98,0
219.63480586487478,5,164,0
790.418744055398,6,46,0
48.80125449492802,7,359,0
443.61149468891836,4,239,0
327.8995809468057,7,230,0
514.0659982373223,6,293,0
33.52608925534093,2,244,0
433.73098354407216,3,18,0
412.18016030144025,4,171,0
411.240946550342,4,360,0
462.52406635370585,5,157,0
564.228528911877,7,204,1
817.3496550579964,3,146,0
157.23259306312465,3,143,0
871.6258444056156,6,187,0
344.83230812980474,3,122,0
40.09459373168456,9,350,0
30.167513037528803,7,100,0
203.41175418012745,5,284,0
768.3190946985042,6,15,0
614.9546920103921,6,43,0
777.0369982367988,3,289,0
364.147916607594,8,187,0
290.08695594895164,10,8,0
79.76319211344142,6,112,0
198.89190766618265,7,33,0
284.5977086096166,2,90,0
46.38693580128086,5,149,0
124.6231109903065,8,212,0
455.9318902293805,6,116,0
665.2654534548504,2,173,1
3202.7364403170714,3,20,0
1352.3778022021577,10,132,1
514.4011549014363,3,292,0
273.44065497429887,4,354,0
505.5443978899272,9,237,0
770.0763173715463,2,77,0
62.97223224301701,5,223,0
263.7357755848644,1,126,0
915.6732559190152,5,39,0
242.1185851424566,9,327,0
424.16684810502255,2,209,1
443.08614126586946,5,106,0
101.96236897517547,6,140,0
224.8930472744652,7,249,1
203.61680204431747,3,55,0
13.272977607334806,7,118,0
12.244595635265158,7,350,0
890.9948060695697,6,176,0
159.46310321501753,4,354,0
364.9872968592603,10,213,0
177.42799503994652,6,265,0
1412.3980180792614,8,140,0
150.07760910029717,3,325,0
280.7585082092952,6,339,0
1030.7232165577964,9,284,0
922.3699354910642,3,273,0
102.95975634528098,7,22,0
811.3712886243969,4,187,0
306.41707324122746,3,207,0
